text,date,commentUrl,profileName,likesCount,postTitle,facebookUrl
ಜೊತೆಗೇ ಹಣದ ಕುಳಗಳೂ ಅಗತ್ಯ,2025-06-14T12:13:22.000Z,https://www.facebook.com/SSMDVG/videos/2266329143784042/?comment_id=1444682006887115,Vamadevappa Shivasali,0,"ಹೆಣ್ಣುಮಕ್ಕಳು ಉದ್ಯೋಗಸ್ಥರಾಗಲು ಪೋಷಕರ ಸಹಕಾರ ಬಹುಮುಖ್ಯ...ನಿಮ್ಮ ಮಕ್ಕಳು ಅದರಲ್ಲೂ ಹೆಣ್ಣುಮಕ್ಕಳಿಗೆ ಪ್ರತಿ ಹಂತದಲ್ಲೂ ಸಹಕಾರ ನೀಡಬೇಕು.
#NammaPrabha #MPOfDavangere",https://www.facebook.com/SSMDVG/videos/2266329143784042/
ನಮ್ಮ ನಾಡಿನ ಹೆಣ್ಣುಮಕ್ಕಳು ಸ್ವಾತಂತ್ರತೆಯಿಂದ ಬದುಕಬೇಕು. ನಮ್ಮ ನಾಡಿನ ಹೆಣ್ಣುಮಕ್ಕಳಿಗೆ ನನ್ನದೊಂದು ಸಲಾಮ್ 🙏👍,2025-06-07T10:33:01.000Z,https://www.facebook.com/SSMDVG/videos/2266329143784042/?comment_id=588932207136010,Rudreshbabu Rish Rocky,0,"ಹೆಣ್ಣುಮಕ್ಕಳು ಉದ್ಯೋಗಸ್ಥರಾಗಲು ಪೋಷಕರ ಸಹಕಾರ ಬಹುಮುಖ್ಯ...ನಿಮ್ಮ ಮಕ್ಕಳು ಅದರಲ್ಲೂ ಹೆಣ್ಣುಮಕ್ಕಳಿಗೆ ಪ್ರತಿ ಹಂತದಲ್ಲೂ ಸಹಕಾರ ನೀಡಬೇಕು.
#NammaPrabha #MPOfDavangere",https://www.facebook.com/SSMDVG/videos/2266329143784042/
❤️,2025-06-07T12:07:28.000Z,https://www.facebook.com/SSMDVG/videos/2266329143784042/?comment_id=1249167200078465,Gurudas Shetye,0,"ಹೆಣ್ಣುಮಕ್ಕಳು ಉದ್ಯೋಗಸ್ಥರಾಗಲು ಪೋಷಕರ ಸಹಕಾರ ಬಹುಮುಖ್ಯ...ನಿಮ್ಮ ಮಕ್ಕಳು ಅದರಲ್ಲೂ ಹೆಣ್ಣುಮಕ್ಕಳಿಗೆ ಪ್ರತಿ ಹಂತದಲ್ಲೂ ಸಹಕಾರ ನೀಡಬೇಕು.
#NammaPrabha #MPOfDavangere",https://www.facebook.com/SSMDVG/videos/2266329143784042/
Good work madam. 👏,2025-06-07T10:41:46.000Z,https://www.facebook.com/SSMDVG/videos/2266329143784042/?comment_id=679274001593286,Lakshmi Pathy,0,"ಹೆಣ್ಣುಮಕ್ಕಳು ಉದ್ಯೋಗಸ್ಥರಾಗಲು ಪೋಷಕರ ಸಹಕಾರ ಬಹುಮುಖ್ಯ...ನಿಮ್ಮ ಮಕ್ಕಳು ಅದರಲ್ಲೂ ಹೆಣ್ಣುಮಕ್ಕಳಿಗೆ ಪ್ರತಿ ಹಂತದಲ್ಲೂ ಸಹಕಾರ ನೀಡಬೇಕು.
#NammaPrabha #MPOfDavangere",https://www.facebook.com/SSMDVG/videos/2266329143784042/
Correct lady in politics 👏,2025-06-07T12:07:17.000Z,https://www.facebook.com/SSMDVG/videos/2266329143784042/?comment_id=1258022465665997,Gurudas Shetye,0,"ಹೆಣ್ಣುಮಕ್ಕಳು ಉದ್ಯೋಗಸ್ಥರಾಗಲು ಪೋಷಕರ ಸಹಕಾರ ಬಹುಮುಖ್ಯ...ನಿಮ್ಮ ಮಕ್ಕಳು ಅದರಲ್ಲೂ ಹೆಣ್ಣುಮಕ್ಕಳಿಗೆ ಪ್ರತಿ ಹಂತದಲ್ಲೂ ಸಹಕಾರ ನೀಡಬೇಕು.
#NammaPrabha #MPOfDavangere",https://www.facebook.com/SSMDVG/videos/2266329143784042/
Excellent suggestions 🤔,2025-06-09T09:48:37.000Z,https://www.facebook.com/SSMDVG/videos/2266329143784042/?comment_id=1769047587382207,Mahendranathpatil Kg,0,"ಹೆಣ್ಣುಮಕ್ಕಳು ಉದ್ಯೋಗಸ್ಥರಾಗಲು ಪೋಷಕರ ಸಹಕಾರ ಬಹುಮುಖ್ಯ...ನಿಮ್ಮ ಮಕ್ಕಳು ಅದರಲ್ಲೂ ಹೆಣ್ಣುಮಕ್ಕಳಿಗೆ ಪ್ರತಿ ಹಂತದಲ್ಲೂ ಸಹಕಾರ ನೀಡಬೇಕು.
#NammaPrabha #MPOfDavangere",https://www.facebook.com/SSMDVG/videos/2266329143784042/
ಕಲೆ ಬಗ್ಗೆ ತಮಗಿರುವ ಆಸಕ್ತಿ ಒಂದು ಸಲ ಮೇಡಂ 🙏,2025-06-01T06:23:08.000Z,https://www.facebook.com/SSMDVG/posts/pfbid0siBZ9KbWFmwFmD4tgNmv1gCXT8CEnBmaCt4A6t5oiQ45bvwJ2MLk5xvdojpCXtbql?comment_id=2403858403328960,Prashantha Nekara,0,"ಚಿತ್ರಗಳಸಂಭ್ರಮ.....ದಾವಣಗೆರೆಯ ದೃಶ್ಯಕಲಾ ಮಹಾವಿದ್ಯಾಲಯದಲ್ಲಿರುವ ಕಲಾ ಗ್ಯಾಲರಿಯಲ್ಲಿ ಕಲಾವಿದರ ಕುಂಚದಿಂದ ಅರಳಿದ ಚಿತ್ರಕಲೆಗಳನ್ನು ವೀಕ್ಷಿಸಲಾಯಿತು.ಬಣ್ಣಗಳ ಸಂಭ್ರಮ, ಕಲಾತ್ಮಕ ಅಭಿವ್ಯಕ್ತಿ‌ ಮತ್ತು ವಿಭಿನ್ನ ಶೈಲಿಗಳ ಈ ಪ್ರದರ್ಶನವು ಕಲಾಭಿಮಾನಿಗಳ ಮನಸೂರೆಗೊಂಡಿತು.
#ArtExhibition #VisualArt #ArtistsGallery",https://www.facebook.com/SSMDVG/posts/pfbid0siBZ9KbWFmwFmD4tgNmv1gCXT8CEnBmaCt4A6t5oiQ45bvwJ2MLk5xvdojpCXtbql
ತಕ್ಕಡಿ ಒಂದೆ... ಹಾವು ಏಣಿ... ರಾಜಕೀಯ ಪಕ್ಷಗಳು ಅಷ್ಟೆ...ಕಾರ್ಯಕರ್ತರು.. ಬಡಿದಾಟ...,2025-06-08T07:27:20.000Z,https://www.facebook.com/SSMDVG/posts/pfbid02bzw3Z3BrWbe9qejW42wkzVjco1gYFeN3ahfXDqc2ZaPs2QTUQWjtoeAarSYDjcBVl?comment_id=1770362820501487,Nagesh Bjp Hassan,6,"ಬೆಂಗಳೂರಿನ ಅರಮನೆ ಮೈದಾನದಲ್ಲಿ ನಡೆದ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಬಿ.ಎಸ್.ಯಡಿಯೂರಪ್ಪ ಅವರ ಮೊಮ್ಮಗ ಹಾಗೂ ಶಿವಮೊಗ್ಗ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದ ಸಂಸದ ಬಿ.ವೈ.ರಾಘವೇಂದ್ರ ಅವರ ಪುತ್ರ ಸುಭಾಷ್ ಹಾಗೂ ಶ್ರವಣ ಅವರ ವಿವಾಹ ಮಹೋತ್ಸವದಲ್ಲಿ ಭಾಗವಹಿಸಿ ನೂತನ ವಧುವರರಿಗೆ ಶುಭಕೋರಲಾಯಿತು
S S Mallikarjun | Shivashankarappa Shamanur 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun  #shamanurshivashankarappa",https://www.facebook.com/SSMDVG/posts/pfbid02bzw3Z3BrWbe9qejW42wkzVjco1gYFeN3ahfXDqc2ZaPs2QTUQWjtoeAarSYDjcBVl
ವೀರಶೈವ ಲಿಂಗಾಯತ ಸಮುದಾಯವನ್ನು ಉದ್ದಾರ ಮಾಡಲು ನಿಮೀಂದ ಸಾದ್ಯವಿಲ್ಲ,2025-06-13T05:49:17.000Z,https://www.facebook.com/SSMDVG/posts/pfbid02bzw3Z3BrWbe9qejW42wkzVjco1gYFeN3ahfXDqc2ZaPs2QTUQWjtoeAarSYDjcBVl?comment_id=1016303556932845,ಬಸವರಾಜ ಸಾನಬಾಳ ಹಿರೇಕೋಟ್ನೆಕಲ್,0,"ಬೆಂಗಳೂರಿನ ಅರಮನೆ ಮೈದಾನದಲ್ಲಿ ನಡೆದ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಬಿ.ಎಸ್.ಯಡಿಯೂರಪ್ಪ ಅವರ ಮೊಮ್ಮಗ ಹಾಗೂ ಶಿವಮೊಗ್ಗ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದ ಸಂಸದ ಬಿ.ವೈ.ರಾಘವೇಂದ್ರ ಅವರ ಪುತ್ರ ಸುಭಾಷ್ ಹಾಗೂ ಶ್ರವಣ ಅವರ ವಿವಾಹ ಮಹೋತ್ಸವದಲ್ಲಿ ಭಾಗವಹಿಸಿ ನೂತನ ವಧುವರರಿಗೆ ಶುಭಕೋರಲಾಯಿತು
S S Mallikarjun | Shivashankarappa Shamanur 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun  #shamanurshivashankarappa",https://www.facebook.com/SSMDVG/posts/pfbid02bzw3Z3BrWbe9qejW42wkzVjco1gYFeN3ahfXDqc2ZaPs2QTUQWjtoeAarSYDjcBVl
ಬಡವರ ಮದುವೆ,2025-06-08T06:57:29.000Z,https://www.facebook.com/SSMDVG/posts/pfbid02bzw3Z3BrWbe9qejW42wkzVjco1gYFeN3ahfXDqc2ZaPs2QTUQWjtoeAarSYDjcBVl?comment_id=1244791810612842,Ars Kumar,2,"ಬೆಂಗಳೂರಿನ ಅರಮನೆ ಮೈದಾನದಲ್ಲಿ ನಡೆದ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಬಿ.ಎಸ್.ಯಡಿಯೂರಪ್ಪ ಅವರ ಮೊಮ್ಮಗ ಹಾಗೂ ಶಿವಮೊಗ್ಗ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದ ಸಂಸದ ಬಿ.ವೈ.ರಾಘವೇಂದ್ರ ಅವರ ಪುತ್ರ ಸುಭಾಷ್ ಹಾಗೂ ಶ್ರವಣ ಅವರ ವಿವಾಹ ಮಹೋತ್ಸವದಲ್ಲಿ ಭಾಗವಹಿಸಿ ನೂತನ ವಧುವರರಿಗೆ ಶುಭಕೋರಲಾಯಿತು
S S Mallikarjun | Shivashankarappa Shamanur 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun  #shamanurshivashankarappa",https://www.facebook.com/SSMDVG/posts/pfbid02bzw3Z3BrWbe9qejW42wkzVjco1gYFeN3ahfXDqc2ZaPs2QTUQWjtoeAarSYDjcBVl
🙏,2025-06-09T15:31:51.000Z,https://www.facebook.com/SSMDVG/posts/pfbid02bzw3Z3BrWbe9qejW42wkzVjco1gYFeN3ahfXDqc2ZaPs2QTUQWjtoeAarSYDjcBVl?comment_id=1753591605234720,Sharan Gouda Gouda,0,"ಬೆಂಗಳೂರಿನ ಅರಮನೆ ಮೈದಾನದಲ್ಲಿ ನಡೆದ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಬಿ.ಎಸ್.ಯಡಿಯೂರಪ್ಪ ಅವರ ಮೊಮ್ಮಗ ಹಾಗೂ ಶಿವಮೊಗ್ಗ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದ ಸಂಸದ ಬಿ.ವೈ.ರಾಘವೇಂದ್ರ ಅವರ ಪುತ್ರ ಸುಭಾಷ್ ಹಾಗೂ ಶ್ರವಣ ಅವರ ವಿವಾಹ ಮಹೋತ್ಸವದಲ್ಲಿ ಭಾಗವಹಿಸಿ ನೂತನ ವಧುವರರಿಗೆ ಶುಭಕೋರಲಾಯಿತು
S S Mallikarjun | Shivashankarappa Shamanur 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun  #shamanurshivashankarappa",https://www.facebook.com/SSMDVG/posts/pfbid02bzw3Z3BrWbe9qejW42wkzVjco1gYFeN3ahfXDqc2ZaPs2QTUQWjtoeAarSYDjcBVl
Good ಕಲ್ಚರ್,2025-06-08T12:04:58.000Z,https://www.facebook.com/SSMDVG/posts/pfbid02bzw3Z3BrWbe9qejW42wkzVjco1gYFeN3ahfXDqc2ZaPs2QTUQWjtoeAarSYDjcBVl?comment_id=3572627099700752,Anjaneya Deodurga,0,"ಬೆಂಗಳೂರಿನ ಅರಮನೆ ಮೈದಾನದಲ್ಲಿ ನಡೆದ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಬಿ.ಎಸ್.ಯಡಿಯೂರಪ್ಪ ಅವರ ಮೊಮ್ಮಗ ಹಾಗೂ ಶಿವಮೊಗ್ಗ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದ ಸಂಸದ ಬಿ.ವೈ.ರಾಘವೇಂದ್ರ ಅವರ ಪುತ್ರ ಸುಭಾಷ್ ಹಾಗೂ ಶ್ರವಣ ಅವರ ವಿವಾಹ ಮಹೋತ್ಸವದಲ್ಲಿ ಭಾಗವಹಿಸಿ ನೂತನ ವಧುವರರಿಗೆ ಶುಭಕೋರಲಾಯಿತು
S S Mallikarjun | Shivashankarappa Shamanur 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun  #shamanurshivashankarappa",https://www.facebook.com/SSMDVG/posts/pfbid02bzw3Z3BrWbe9qejW42wkzVjco1gYFeN3ahfXDqc2ZaPs2QTUQWjtoeAarSYDjcBVl
Congratulations 🎊 👏,2025-06-08T08:38:33.000Z,https://www.facebook.com/SSMDVG/posts/pfbid02bzw3Z3BrWbe9qejW42wkzVjco1gYFeN3ahfXDqc2ZaPs2QTUQWjtoeAarSYDjcBVl?comment_id=1207624420590597,Lakshmi Pathy,0,"ಬೆಂಗಳೂರಿನ ಅರಮನೆ ಮೈದಾನದಲ್ಲಿ ನಡೆದ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಬಿ.ಎಸ್.ಯಡಿಯೂರಪ್ಪ ಅವರ ಮೊಮ್ಮಗ ಹಾಗೂ ಶಿವಮೊಗ್ಗ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದ ಸಂಸದ ಬಿ.ವೈ.ರಾಘವೇಂದ್ರ ಅವರ ಪುತ್ರ ಸುಭಾಷ್ ಹಾಗೂ ಶ್ರವಣ ಅವರ ವಿವಾಹ ಮಹೋತ್ಸವದಲ್ಲಿ ಭಾಗವಹಿಸಿ ನೂತನ ವಧುವರರಿಗೆ ಶುಭಕೋರಲಾಯಿತು
S S Mallikarjun | Shivashankarappa Shamanur 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun  #shamanurshivashankarappa",https://www.facebook.com/SSMDVG/posts/pfbid02bzw3Z3BrWbe9qejW42wkzVjco1gYFeN3ahfXDqc2ZaPs2QTUQWjtoeAarSYDjcBVl
ಈ ದೇಶ ಇರುವುದೇ ಬ್ರಷ್ಟ  ರಾಜಕಾರಣಿಗಳ ವೈಭವೋಪೇತ ಒಡ್ಡೋಲಗಕ್ಕಾಗಿ,2025-06-10T01:07:46.000Z,https://www.facebook.com/SSMDVG/posts/pfbid02bzw3Z3BrWbe9qejW42wkzVjco1gYFeN3ahfXDqc2ZaPs2QTUQWjtoeAarSYDjcBVl?comment_id=737727772020104,Nagaraj Bidaragodu,0,"ಬೆಂಗಳೂರಿನ ಅರಮನೆ ಮೈದಾನದಲ್ಲಿ ನಡೆದ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಬಿ.ಎಸ್.ಯಡಿಯೂರಪ್ಪ ಅವರ ಮೊಮ್ಮಗ ಹಾಗೂ ಶಿವಮೊಗ್ಗ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದ ಸಂಸದ ಬಿ.ವೈ.ರಾಘವೇಂದ್ರ ಅವರ ಪುತ್ರ ಸುಭಾಷ್ ಹಾಗೂ ಶ್ರವಣ ಅವರ ವಿವಾಹ ಮಹೋತ್ಸವದಲ್ಲಿ ಭಾಗವಹಿಸಿ ನೂತನ ವಧುವರರಿಗೆ ಶುಭಕೋರಲಾಯಿತು
S S Mallikarjun | Shivashankarappa Shamanur 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun  #shamanurshivashankarappa",https://www.facebook.com/SSMDVG/posts/pfbid02bzw3Z3BrWbe9qejW42wkzVjco1gYFeN3ahfXDqc2ZaPs2QTUQWjtoeAarSYDjcBVl
💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐ನವ ಜೋಡಿಗಳಿಗೆ ತುಂಬು ಹೃದಯದ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು 💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐,2025-06-08T17:00:59.000Z,https://www.facebook.com/SSMDVG/posts/pfbid02bzw3Z3BrWbe9qejW42wkzVjco1gYFeN3ahfXDqc2ZaPs2QTUQWjtoeAarSYDjcBVl?comment_id=738977285485045,Altaf Esmail,0,"ಬೆಂಗಳೂರಿನ ಅರಮನೆ ಮೈದಾನದಲ್ಲಿ ನಡೆದ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಬಿ.ಎಸ್.ಯಡಿಯೂರಪ್ಪ ಅವರ ಮೊಮ್ಮಗ ಹಾಗೂ ಶಿವಮೊಗ್ಗ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದ ಸಂಸದ ಬಿ.ವೈ.ರಾಘವೇಂದ್ರ ಅವರ ಪುತ್ರ ಸುಭಾಷ್ ಹಾಗೂ ಶ್ರವಣ ಅವರ ವಿವಾಹ ಮಹೋತ್ಸವದಲ್ಲಿ ಭಾಗವಹಿಸಿ ನೂತನ ವಧುವರರಿಗೆ ಶುಭಕೋರಲಾಯಿತು
S S Mallikarjun | Shivashankarappa Shamanur 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun  #shamanurshivashankarappa",https://www.facebook.com/SSMDVG/posts/pfbid02bzw3Z3BrWbe9qejW42wkzVjco1gYFeN3ahfXDqc2ZaPs2QTUQWjtoeAarSYDjcBVl
🌹🌹🌹,2025-06-09T09:36:40.000Z,https://www.facebook.com/SSMDVG/posts/pfbid02bzw3Z3BrWbe9qejW42wkzVjco1gYFeN3ahfXDqc2ZaPs2QTUQWjtoeAarSYDjcBVl?comment_id=23922734034047662,Santhosh M S Santhosh,0,"ಬೆಂಗಳೂರಿನ ಅರಮನೆ ಮೈದಾನದಲ್ಲಿ ನಡೆದ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಬಿ.ಎಸ್.ಯಡಿಯೂರಪ್ಪ ಅವರ ಮೊಮ್ಮಗ ಹಾಗೂ ಶಿವಮೊಗ್ಗ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದ ಸಂಸದ ಬಿ.ವೈ.ರಾಘವೇಂದ್ರ ಅವರ ಪುತ್ರ ಸುಭಾಷ್ ಹಾಗೂ ಶ್ರವಣ ಅವರ ವಿವಾಹ ಮಹೋತ್ಸವದಲ್ಲಿ ಭಾಗವಹಿಸಿ ನೂತನ ವಧುವರರಿಗೆ ಶುಭಕೋರಲಾಯಿತು
S S Mallikarjun | Shivashankarappa Shamanur 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun  #shamanurshivashankarappa",https://www.facebook.com/SSMDVG/posts/pfbid02bzw3Z3BrWbe9qejW42wkzVjco1gYFeN3ahfXDqc2ZaPs2QTUQWjtoeAarSYDjcBVl
💐💐,2025-06-08T10:35:22.000Z,https://www.facebook.com/SSMDVG/posts/pfbid02bzw3Z3BrWbe9qejW42wkzVjco1gYFeN3ahfXDqc2ZaPs2QTUQWjtoeAarSYDjcBVl?comment_id=1445582849900589,ಗುರು ಕಾಗೋಡು ಸ್ನೇಹಜೀವಿ,0,"ಬೆಂಗಳೂರಿನ ಅರಮನೆ ಮೈದಾನದಲ್ಲಿ ನಡೆದ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಬಿ.ಎಸ್.ಯಡಿಯೂರಪ್ಪ ಅವರ ಮೊಮ್ಮಗ ಹಾಗೂ ಶಿವಮೊಗ್ಗ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದ ಸಂಸದ ಬಿ.ವೈ.ರಾಘವೇಂದ್ರ ಅವರ ಪುತ್ರ ಸುಭಾಷ್ ಹಾಗೂ ಶ್ರವಣ ಅವರ ವಿವಾಹ ಮಹೋತ್ಸವದಲ್ಲಿ ಭಾಗವಹಿಸಿ ನೂತನ ವಧುವರರಿಗೆ ಶುಭಕೋರಲಾಯಿತು
S S Mallikarjun | Shivashankarappa Shamanur 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun  #shamanurshivashankarappa",https://www.facebook.com/SSMDVG/posts/pfbid02bzw3Z3BrWbe9qejW42wkzVjco1gYFeN3ahfXDqc2ZaPs2QTUQWjtoeAarSYDjcBVl
Congratulation mdm💐🌹🙏,2025-06-01T14:06:39.000Z,https://www.facebook.com/SSMDVG/videos/1102310638374837/?comment_id=1255116699298971,Gajendra Buduker,0,"Newsday Monday | May 19 - May 25
#NammaPrabha #MPOfDavangere",https://www.facebook.com/SSMDVG/videos/1102310638374837/
ದೇವಸ್ಥಾನದಲ್ಲಿ ಮೊದಲನೆಯದಾಗಿ ಶೌಚಾಲಯಗಳನ್ನು ಹೆಣ್ಣು ಮಕ್ಕಳಿಗೆ ಆದ್ಯತೆಯನ್ನು ನೀಡಿ ಜಾತ್ರೆ ದಿವಸ ಜನರಿಗೆ ಅನುಕೂಲವಾಗುವಂತೆ ಮಾಡಿಕೊಡಿ ಮಾನ್ಯ ಸಂಸದರು,2025-06-02T16:43:02.000Z,https://www.facebook.com/SSMDVG/posts/1284738519877061?comment_id=1097542362177452,Praveen M P,0,"ಹರಪನಹಳ್ಳಿ ತಾಲ್ಲೂಕಿನಲ್ಲಿರುವ ಶ್ರೀ ಕ್ಷೇತ್ರವಾದ ಉಚ್ಚಂಗಿದುರ್ಗದ ಶ್ರೀ ಉಚ್ಚಂಗಮ್ಮದೇವಿ ದೇವಸ್ಥಾನದ ಬಳಿ ಅತಿಥಿಗೃಹ ಹಾಗೂ ಅಡುಗೆ ಕೋಣೆ ಕಾಮಗಾರಿಗೆ ಭೂಮಿಪೂಜೆ ನೆರವೇರಿಸಲಾಯಿತು. ಪರಸ್ಥಳಗಳಿಂದ ಆಗಮಿಸುವ ಭಕ್ತಾಧಿಗಳ ಅನುಕೂಲಕ್ಕಾಗಿ ಅತಿಥಿ ಗೃಹ ನಿರ್ಮಾಣ ಮಾಡಲಾಗುತ್ತಿದ್ದು ಎಲ್ಲಾ ಸೌಲಭ್ಯಗಳೊಂದಿಗೆ ಗುಣಮಟ್ಟದ ಕಾಮಗಾರಿ ಕೈಗೊಳ್ಳುವಂತೆ ಸೂಚನೆ ನೀಡಲಾಯಿತು.
#GuestHouseConstruction #BhumiPooja
#HarpanahalliTaluk",https://www.facebook.com/SSMDVG/posts/pfbid0z2h5qUV9s6cPoHsUxEB99qzLfuyNmTezsaTpo8i7831NL7EDVnHtqcHtemq8RA5nl
Good job 👍🇮🇳,2025-06-02T14:38:25.000Z,https://www.facebook.com/SSMDVG/posts/1284738519877061?comment_id=1682555379047547,Shabaz Khan,0,"ಹರಪನಹಳ್ಳಿ ತಾಲ್ಲೂಕಿನಲ್ಲಿರುವ ಶ್ರೀ ಕ್ಷೇತ್ರವಾದ ಉಚ್ಚಂಗಿದುರ್ಗದ ಶ್ರೀ ಉಚ್ಚಂಗಮ್ಮದೇವಿ ದೇವಸ್ಥಾನದ ಬಳಿ ಅತಿಥಿಗೃಹ ಹಾಗೂ ಅಡುಗೆ ಕೋಣೆ ಕಾಮಗಾರಿಗೆ ಭೂಮಿಪೂಜೆ ನೆರವೇರಿಸಲಾಯಿತು. ಪರಸ್ಥಳಗಳಿಂದ ಆಗಮಿಸುವ ಭಕ್ತಾಧಿಗಳ ಅನುಕೂಲಕ್ಕಾಗಿ ಅತಿಥಿ ಗೃಹ ನಿರ್ಮಾಣ ಮಾಡಲಾಗುತ್ತಿದ್ದು ಎಲ್ಲಾ ಸೌಲಭ್ಯಗಳೊಂದಿಗೆ ಗುಣಮಟ್ಟದ ಕಾಮಗಾರಿ ಕೈಗೊಳ್ಳುವಂತೆ ಸೂಚನೆ ನೀಡಲಾಯಿತು.
#GuestHouseConstruction #BhumiPooja
#HarpanahalliTaluk",https://www.facebook.com/SSMDVG/posts/pfbid0z2h5qUV9s6cPoHsUxEB99qzLfuyNmTezsaTpo8i7831NL7EDVnHtqcHtemq8RA5nl
👍,2025-06-02T17:02:19.000Z,https://www.facebook.com/SSMDVG/posts/1284738519877061?comment_id=589744144163370,Nagaraj S Kicha,0,"ಹರಪನಹಳ್ಳಿ ತಾಲ್ಲೂಕಿನಲ್ಲಿರುವ ಶ್ರೀ ಕ್ಷೇತ್ರವಾದ ಉಚ್ಚಂಗಿದುರ್ಗದ ಶ್ರೀ ಉಚ್ಚಂಗಮ್ಮದೇವಿ ದೇವಸ್ಥಾನದ ಬಳಿ ಅತಿಥಿಗೃಹ ಹಾಗೂ ಅಡುಗೆ ಕೋಣೆ ಕಾಮಗಾರಿಗೆ ಭೂಮಿಪೂಜೆ ನೆರವೇರಿಸಲಾಯಿತು. ಪರಸ್ಥಳಗಳಿಂದ ಆಗಮಿಸುವ ಭಕ್ತಾಧಿಗಳ ಅನುಕೂಲಕ್ಕಾಗಿ ಅತಿಥಿ ಗೃಹ ನಿರ್ಮಾಣ ಮಾಡಲಾಗುತ್ತಿದ್ದು ಎಲ್ಲಾ ಸೌಲಭ್ಯಗಳೊಂದಿಗೆ ಗುಣಮಟ್ಟದ ಕಾಮಗಾರಿ ಕೈಗೊಳ್ಳುವಂತೆ ಸೂಚನೆ ನೀಡಲಾಯಿತು.
#GuestHouseConstruction #BhumiPooja
#HarpanahalliTaluk",https://www.facebook.com/SSMDVG/posts/pfbid0z2h5qUV9s6cPoHsUxEB99qzLfuyNmTezsaTpo8i7831NL7EDVnHtqcHtemq8RA5nl
