post_id,post_caption,total_likes,num_shares,comment_likes,original_comment_for_context,original_language,text_for_analysis,sentiment_score,topic
1295022438848669,"ಅಪ್ಪಾಜಿಯವರ ರಾಜಕೀಯ ಪಯಣದ ಕುರಿತು ಅಭಿಮಾನಿಗಳು ಅಭಿಮಾನ‌ಪೂರ್ವಕವಾಗಿ ಸಿದ್ದಪಡಿಸಿದ ವಿಡಿಯೋ.....
#PoliticalJourney #ShamanurShivashankarappa",211,8,0,Happy birthday SS appaji,te-Latn,Happy birthday SS appaji,1.0,Praise
1295022438848669,"ಅಪ್ಪಾಜಿಯವರ ರಾಜಕೀಯ ಪಯಣದ ಕುರಿತು ಅಭಿಮಾನಿಗಳು ಅಭಿಮಾನ‌ಪೂರ್ವಕವಾಗಿ ಸಿದ್ದಪಡಿಸಿದ ವಿಡಿಯೋ.....
#PoliticalJourney #ShamanurShivashankarappa",211,8,0,ಹುಟ್ಟು ಹಬ್ಬದ ಶುಭಾಶಯಗಳು 🌿🌷🌿,kn,Happy birthday,1.0,Praise
1295022438848669,"ಅಪ್ಪಾಜಿಯವರ ರಾಜಕೀಯ ಪಯಣದ ಕುರಿತು ಅಭಿಮಾನಿಗಳು ಅಭಿಮಾನ‌ಪೂರ್ವಕವಾಗಿ ಸಿದ್ದಪಡಿಸಿದ ವಿಡಿಯೋ.....
#PoliticalJourney #ShamanurShivashankarappa",211,8,0,"ಕಾಂಗ್ರೆಸ್ ಪಕ್ಷದ ಹಿರಿಯ ನಾಯಕರು,ಶಾಸಕರಾದ ಸನ್ಮಾನ್ಯ ಡಾ. ಶಾಮನೂರು ಶಿವಶಂಕರಪ್ಪ ಅವರಿಗೆ 95ನೇ ಜನ್ಮದಿನದ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು.

ದೇವರು ನಿಮಗೆ ಉತ್ತಮ ಆರೋಗ್ಯ, ಶತಾಯುಷ್ಯ ಮತ್ತು ಸದಾ ಸಮೃದ್ಧಿಯುತ ಜೀವನ ನೀಡಲಿ ಎಂದು ಹೃತ್ಪೂರ್ವಕವಾಗಿ ಪ್ರಾರ್ಥಿಸುತ್ತೇನೆ.

#ಹುಸೇನ್_ಸಾಬ್_ಮತ್ತಿ.
ರಾಜ್ಯ ಜಂಟಿ ಕಾರ್ಯದರ್ಶಿ
ಕರ್ನಾಟಕ ಪ್ರದೇಶ ಕಾಂಗ್ರೆಸ್ ಸಮಿತಿ ಕಾರ್ಮಿಕ ವಿಭಾಗ ಬೆಂಗಳೂರು    ಹಾಗೂ
ರಾಜ್ಯದ ಮುಖಂಡರು 
ಅಖಿಲ ಕರ್ನಾಟಕ ಪಿಂಜಾರ್ ನಧಾಪ್ ಸಮಾಜದ ಹಿತರಕ್ಷಣಾ ವೇದಿಕೆ ಬೆಂಗಳೂರು",kn,"Senior Congress Party leaders and legislators, Dr. Shamanur Shivashankarappa, heartiest greetings on his 95th birthday. I sincerely pray that God will grant you good health, long life and an ever prosperous life. Hussain_Saab_Matti. State Joint Secretary Karnataka Pradesh Congress Committee Labour Division Bangalore and State Leaders All Karnataka Pinjar Nadhap Samajada Hitrakshana Vedike Bangalore",1.0,Praise
1295022438848669,"ಅಪ್ಪಾಜಿಯವರ ರಾಜಕೀಯ ಪಯಣದ ಕುರಿತು ಅಭಿಮಾನಿಗಳು ಅಭಿಮಾನ‌ಪೂರ್ವಕವಾಗಿ ಸಿದ್ದಪಡಿಸಿದ ವಿಡಿಯೋ.....
#PoliticalJourney #ShamanurShivashankarappa",211,8,0,Very meaningfull 👌💐🙏🌹,en,Very meaningfull,1.0,Praise
1295022438848669,"ಅಪ್ಪಾಜಿಯವರ ರಾಜಕೀಯ ಪಯಣದ ಕುರಿತು ಅಭಿಮಾನಿಗಳು ಅಭಿಮಾನ‌ಪೂರ್ವಕವಾಗಿ ಸಿದ್ದಪಡಿಸಿದ ವಿಡಿಯೋ.....
#PoliticalJourney #ShamanurShivashankarappa",211,8,0,Happy birthday 💐💐💐🎂🌹🎂,en,Happy birthday,1.0,Praise
1295022438848669,"ಅಪ್ಪಾಜಿಯವರ ರಾಜಕೀಯ ಪಯಣದ ಕುರಿತು ಅಭಿಮಾನಿಗಳು ಅಭಿಮಾನ‌ಪೂರ್ವಕವಾಗಿ ಸಿದ್ದಪಡಿಸಿದ ವಿಡಿಯೋ.....
#PoliticalJourney #ShamanurShivashankarappa",211,8,0,🙏ಹ್ಯಾಪಿ ಬರ್ತ್ಡೇ 💐,kn,Happy Birthday,1.0,Praise
1295101772174069,"ಜೀವನದ ಮೌಲ್ಯಗಳೊಂದಿಗೆ ಸಾರ್ಥಕ 95 ವರ್ಷಗಳನ್ನು ಪೂರೈಸಿದ ""ಜನಸಿರಿ"" ಅಪ್ಪಾಜಿಯವರಿಗೆ ಹಾಡಿನ ಸಮರ್ಪಣೆ ಮೂಲಕ ಶುಭಕೋರಿದ ಅಭಿಮಾನಿಗಳ ಬಳಗ......
#JanasiriAppaji #95thBirthdayCelebration #Song",1026,22,1,Davangerey kodugey Appji Happy Birthday,kn-Latn,Davangerey kodugey Appji Happy Birthday,1.0,Praise
1295101772174069,"ಜೀವನದ ಮೌಲ್ಯಗಳೊಂದಿಗೆ ಸಾರ್ಥಕ 95 ವರ್ಷಗಳನ್ನು ಪೂರೈಸಿದ ""ಜನಸಿರಿ"" ಅಪ್ಪಾಜಿಯವರಿಗೆ ಹಾಡಿನ ಸಮರ್ಪಣೆ ಮೂಲಕ ಶುಭಕೋರಿದ ಅಭಿಮಾನಿಗಳ ಬಳಗ......
#JanasiriAppaji #95thBirthdayCelebration #Song",1026,22,0,Appji.happy birthday  100 moreover,en,Appji.happy birthday 100 moreover,1.0,Praise
1295101772174069,"ಜೀವನದ ಮೌಲ್ಯಗಳೊಂದಿಗೆ ಸಾರ್ಥಕ 95 ವರ್ಷಗಳನ್ನು ಪೂರೈಸಿದ ""ಜನಸಿರಿ"" ಅಪ್ಪಾಜಿಯವರಿಗೆ ಹಾಡಿನ ಸಮರ್ಪಣೆ ಮೂಲಕ ಶುಭಕೋರಿದ ಅಭಿಮಾನಿಗಳ ಬಳಗ......
#JanasiriAppaji #95thBirthdayCelebration #Song",1026,22,0,ಹುಟ್ಟು ಹಬ್ಬದ ಶುಭಾಶಯಗಳು ಅಪ್ಪಾಜಿ . ನೀವು ಶತಾಯುಗಳ ಆಗ್ಬೇಕು ಅದೇ ನಮ್ಮೆಲ್ಲರ ಆಸೆ 💐💐,kn,"Happy birthday, Appaji. May you live for centuries, that is our wish.",1.0,Praise
1295101772174069,"ಜೀವನದ ಮೌಲ್ಯಗಳೊಂದಿಗೆ ಸಾರ್ಥಕ 95 ವರ್ಷಗಳನ್ನು ಪೂರೈಸಿದ ""ಜನಸಿರಿ"" ಅಪ್ಪಾಜಿಯವರಿಗೆ ಹಾಡಿನ ಸಮರ್ಪಣೆ ಮೂಲಕ ಶುಭಕೋರಿದ ಅಭಿಮಾನಿಗಳ ಬಳಗ......
#JanasiriAppaji #95thBirthdayCelebration #Song",1026,22,0,,en,,,
1295101772174069,"ಜೀವನದ ಮೌಲ್ಯಗಳೊಂದಿಗೆ ಸಾರ್ಥಕ 95 ವರ್ಷಗಳನ್ನು ಪೂರೈಸಿದ ""ಜನಸಿರಿ"" ಅಪ್ಪಾಜಿಯವರಿಗೆ ಹಾಡಿನ ಸಮರ್ಪಣೆ ಮೂಲಕ ಶುಭಕೋರಿದ ಅಭಿಮಾನಿಗಳ ಬಳಗ......
#JanasiriAppaji #95thBirthdayCelebration #Song",1026,22,0,Happy birthday sir,en,Happy birthday sir,1.0,Praise
1295101772174069,"ಜೀವನದ ಮೌಲ್ಯಗಳೊಂದಿಗೆ ಸಾರ್ಥಕ 95 ವರ್ಷಗಳನ್ನು ಪೂರೈಸಿದ ""ಜನಸಿರಿ"" ಅಪ್ಪಾಜಿಯವರಿಗೆ ಹಾಡಿನ ಸಮರ್ಪಣೆ ಮೂಲಕ ಶುಭಕೋರಿದ ಅಭಿಮಾನಿಗಳ ಬಳಗ......
#JanasiriAppaji #95thBirthdayCelebration #Song",1026,22,0,"ಅಖಿಲ ಭಾರತ ವೀರಶೈವ ಲಿಂಗಾಯತ ಮಹಾಸಭಾದ ರಾಷ್ಟ್ರೀಯ ಅಧ್ಯಕ್ಷರು, ದಾವಣಗೆರೆ ದಕ್ಷಿಣ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಜನಪ್ರಿಯ ಶಾಸಕರು ಹಾಗೂ ಮಾಜಿ ಸಚಿವರದ ಸನ್ಮಾನ್ಯ ಶ್ರೀ ಶಾಮನೂರು ಶಿವಶಂಕರಪ್ಪಜೀ ರವರಿಗೆ ಜನ್ಮದಿನದ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು.",kn,"Warm birthday greetings to the National President of the All India Veerashaiva Lingayat Mahasabha, popular MLA from Davangere South Assembly Constituency and former Minister, Honorable Shri Shamanur Shivashankarappaji.",1.0,Praise
1295101772174069,"ಜೀವನದ ಮೌಲ್ಯಗಳೊಂದಿಗೆ ಸಾರ್ಥಕ 95 ವರ್ಷಗಳನ್ನು ಪೂರೈಸಿದ ""ಜನಸಿರಿ"" ಅಪ್ಪಾಜಿಯವರಿಗೆ ಹಾಡಿನ ಸಮರ್ಪಣೆ ಮೂಲಕ ಶುಭಕೋರಿದ ಅಭಿಮಾನಿಗಳ ಬಳಗ......
#JanasiriAppaji #95thBirthdayCelebration #Song",1026,22,0,Happy Birthday Boss,en,Happy Birthday Boss,1.0,Praise
1295101772174069,"ಜೀವನದ ಮೌಲ್ಯಗಳೊಂದಿಗೆ ಸಾರ್ಥಕ 95 ವರ್ಷಗಳನ್ನು ಪೂರೈಸಿದ ""ಜನಸಿರಿ"" ಅಪ್ಪಾಜಿಯವರಿಗೆ ಹಾಡಿನ ಸಮರ್ಪಣೆ ಮೂಲಕ ಶುಭಕೋರಿದ ಅಭಿಮಾನಿಗಳ ಬಳಗ......
#JanasiriAppaji #95thBirthdayCelebration #Song",1026,22,0,,en,,,
1295101772174069,"ಜೀವನದ ಮೌಲ್ಯಗಳೊಂದಿಗೆ ಸಾರ್ಥಕ 95 ವರ್ಷಗಳನ್ನು ಪೂರೈಸಿದ ""ಜನಸಿರಿ"" ಅಪ್ಪಾಜಿಯವರಿಗೆ ಹಾಡಿನ ಸಮರ್ಪಣೆ ಮೂಲಕ ಶುಭಕೋರಿದ ಅಭಿಮಾನಿಗಳ ಬಳಗ......
#JanasiriAppaji #95thBirthdayCelebration #Song",1026,22,1,"ಕಾಂಗ್ರೆಸ್ ಪಕ್ಷದ ಹಿರಿಯ ನಾಯಕರು,ಶಾಸಕರಾದ ಸನ್ಮಾನ್ಯ ಡಾ. ಶಾಮನೂರು ಶಿವಶಂಕರಪ್ಪ ಅವರಿಗೆ 95ನೇ ಜನ್ಮದಿನದ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು.

ದೇವರು ನಿಮಗೆ ಉತ್ತಮ ಆರೋಗ್ಯ, ಶತಾಯುಷ್ಯ ಮತ್ತು ಸದಾ ಸಮೃದ್ಧಿಯುತ ಜೀವನ ನೀಡಲಿ ಎಂದು ಹೃತ್ಪೂರ್ವಕವಾಗಿ ಪ್ರಾರ್ಥಿಸುತ್ತೇನೆ.

#ಹುಸೇನ್_ಸಾಬ್_ಮತ್ತಿ.
ರಾಜ್ಯ ಜಂಟಿ ಕಾರ್ಯದರ್ಶಿ
ಕರ್ನಾಟಕ ಪ್ರದೇಶ ಕಾಂಗ್ರೆಸ್ ಸಮಿತಿ ಕಾರ್ಮಿಕ ವಿಭಾಗ ಬೆಂಗಳೂರು    ಹಾಗೂ
ರಾಜ್ಯದ ಮುಖಂಡರು 
ಅಖಿಲ ಕರ್ನಾಟಕ ಪಿಂಜಾರ್ ನಧಾಪ್ ಸಮಾಜದ ಹಿತರಕ್ಷಣಾ ವೇದಿಕೆ ಬೆಂಗಳೂರು",kn,"Senior Congress Party leaders and legislators, Dr. Shamanur Shivashankarappa, heartiest greetings on his 95th birthday. I sincerely pray that God will grant you good health, long life and an ever prosperous life. Hussain_Saab_Matti. State Joint Secretary Karnataka Pradesh Congress Committee Labour Division Bangalore and State Leaders All Karnataka Pinjar Nadhap Samajada Hitrakshana Vedike Bangalore",1.0,Praise
1295101772174069,"ಜೀವನದ ಮೌಲ್ಯಗಳೊಂದಿಗೆ ಸಾರ್ಥಕ 95 ವರ್ಷಗಳನ್ನು ಪೂರೈಸಿದ ""ಜನಸಿರಿ"" ಅಪ್ಪಾಜಿಯವರಿಗೆ ಹಾಡಿನ ಸಮರ್ಪಣೆ ಮೂಲಕ ಶುಭಕೋರಿದ ಅಭಿಮಾನಿಗಳ ಬಳಗ......
#JanasiriAppaji #95thBirthdayCelebration #Song",1026,22,0,🎂💐🙏❤️,en,,,
1295145272169719,"ನಮ್ಮ ಕುಟುಂಬದ ಹೆಮ್ಮೆಯ ಕರುಣಾಮೂರ್ತಿ..ಅಪ್ಪಾಜಿಯವರಿಗೆ‌ ಕುಟುಂಬದ ಸದಸ್ಯರೆಲ್ಲರೂ ಜನ್ಮದಿನದ ಶುಭಕೋರಿದ ಸಂದರ್ಭ...ಅಪ್ಪಾಜಿಯವರ ಅನುಭವ ನಮಗೆ ಪ್ರೇರಣೆ...ನಿಮ್ಮ ಆಶೀರ್ವಾದ ಸದಾ ನಮ್ಮೆಲ್ಲರ ಮೇಲೆ ಇರಲಿ.....
S S Mallikarjun 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun #ssworksforyou #shamanurshivashankarappa",2106,39,0,Happy Birthday Appaji 🎂,te-Latn,Happy Birthday Appaji,1.0,Praise
1295145272169719,"ನಮ್ಮ ಕುಟುಂಬದ ಹೆಮ್ಮೆಯ ಕರುಣಾಮೂರ್ತಿ..ಅಪ್ಪಾಜಿಯವರಿಗೆ‌ ಕುಟುಂಬದ ಸದಸ್ಯರೆಲ್ಲರೂ ಜನ್ಮದಿನದ ಶುಭಕೋರಿದ ಸಂದರ್ಭ...ಅಪ್ಪಾಜಿಯವರ ಅನುಭವ ನಮಗೆ ಪ್ರೇರಣೆ...ನಿಮ್ಮ ಆಶೀರ್ವಾದ ಸದಾ ನಮ್ಮೆಲ್ಲರ ಮೇಲೆ ಇರಲಿ.....
S S Mallikarjun 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun #ssworksforyou #shamanurshivashankarappa",2106,39,0,Happy birthday appaji🎂🎂🎂🎈🎈🎈,te-Latn,Happy birthday appaji,1.0,Praise
1295145272169719,"ನಮ್ಮ ಕುಟುಂಬದ ಹೆಮ್ಮೆಯ ಕರುಣಾಮೂರ್ತಿ..ಅಪ್ಪಾಜಿಯವರಿಗೆ‌ ಕುಟುಂಬದ ಸದಸ್ಯರೆಲ್ಲರೂ ಜನ್ಮದಿನದ ಶುಭಕೋರಿದ ಸಂದರ್ಭ...ಅಪ್ಪಾಜಿಯವರ ಅನುಭವ ನಮಗೆ ಪ್ರೇರಣೆ...ನಿಮ್ಮ ಆಶೀರ್ವಾದ ಸದಾ ನಮ್ಮೆಲ್ಲರ ಮೇಲೆ ಇರಲಿ.....
S S Mallikarjun 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun #ssworksforyou #shamanurshivashankarappa",2106,39,0,ಓಟಿಗೋಸ್ಕರ ಉಗ್ರರ ಮುಂದೆ ತಟ್ಟೆ ಹಿಡಿದು ನಿಲ್ಲುವ ದೇಶದ್ರೋಹಿ ನೆಹರೂ ಕುಟುಂಬದ ಉದ್ದಾರಕ್ಕಾಗಿ ತಮ್ಮ ಜೀವನವನ್ನೇ ಸವಿಸಿದ ಗುಲಾಮರು,kn,Slaves who sacrificed their lives to save the traitorous Nehru family who stood before terrorists with a plate for a ride,-1.0,Criticism
1295145272169719,"ನಮ್ಮ ಕುಟುಂಬದ ಹೆಮ್ಮೆಯ ಕರುಣಾಮೂರ್ತಿ..ಅಪ್ಪಾಜಿಯವರಿಗೆ‌ ಕುಟುಂಬದ ಸದಸ್ಯರೆಲ್ಲರೂ ಜನ್ಮದಿನದ ಶುಭಕೋರಿದ ಸಂದರ್ಭ...ಅಪ್ಪಾಜಿಯವರ ಅನುಭವ ನಮಗೆ ಪ್ರೇರಣೆ...ನಿಮ್ಮ ಆಶೀರ್ವಾದ ಸದಾ ನಮ್ಮೆಲ್ಲರ ಮೇಲೆ ಇರಲಿ.....
S S Mallikarjun 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun #ssworksforyou #shamanurshivashankarappa",2106,39,0,Happy Birthday appaji,te-Latn,Happy Birthday Appaji,1.0,Praise
1295145272169719,"ನಮ್ಮ ಕುಟುಂಬದ ಹೆಮ್ಮೆಯ ಕರುಣಾಮೂರ್ತಿ..ಅಪ್ಪಾಜಿಯವರಿಗೆ‌ ಕುಟುಂಬದ ಸದಸ್ಯರೆಲ್ಲರೂ ಜನ್ಮದಿನದ ಶುಭಕೋರಿದ ಸಂದರ್ಭ...ಅಪ್ಪಾಜಿಯವರ ಅನುಭವ ನಮಗೆ ಪ್ರೇರಣೆ...ನಿಮ್ಮ ಆಶೀರ್ವಾದ ಸದಾ ನಮ್ಮೆಲ್ಲರ ಮೇಲೆ ಇರಲಿ.....
S S Mallikarjun 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun #ssworksforyou #shamanurshivashankarappa",2106,39,0,,en,,,
1295145272169719,"ನಮ್ಮ ಕುಟುಂಬದ ಹೆಮ್ಮೆಯ ಕರುಣಾಮೂರ್ತಿ..ಅಪ್ಪಾಜಿಯವರಿಗೆ‌ ಕುಟುಂಬದ ಸದಸ್ಯರೆಲ್ಲರೂ ಜನ್ಮದಿನದ ಶುಭಕೋರಿದ ಸಂದರ್ಭ...ಅಪ್ಪಾಜಿಯವರ ಅನುಭವ ನಮಗೆ ಪ್ರೇರಣೆ...ನಿಮ್ಮ ಆಶೀರ್ವಾದ ಸದಾ ನಮ್ಮೆಲ್ಲರ ಮೇಲೆ ಇರಲಿ.....
S S Mallikarjun 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun #ssworksforyou #shamanurshivashankarappa",2106,39,0,🙏🙏🙏💋💋💋❤️❤️❤️🌹🌹🌹💐💐💐👍👍👍 ಕರ್ನಾಟಕ ರಾಜ್ಯ ಸರ್ವ ಜನಾಂಗದ ಧೀಮಂತ ನಾಯಕ  ಸನ್ಮಾನ್ಯ ಡಾ|| ಶಾಮನೂರು ಶಿವಶಂಕರಪ್ಪ ಪ್ರೀತಿಯ ಅಪ್ಪಾಜಿಯವರಿಗೆ ಹುಟ್ಟು ಹಬ್ಬದ ಶುಭಾಶಯಗಳು🙏🙏🙏💋💋💋❤️❤️❤️🌹🌹🌹💐💐💐👍👍👍🙏,kn,"Happy birthday to the valiant leader of all the people of Karnataka State, Honorable Dr. Shamanur Shivashankarappa, my beloved father.",1.0,Praise
1295145272169719,"ನಮ್ಮ ಕುಟುಂಬದ ಹೆಮ್ಮೆಯ ಕರುಣಾಮೂರ್ತಿ..ಅಪ್ಪಾಜಿಯವರಿಗೆ‌ ಕುಟುಂಬದ ಸದಸ್ಯರೆಲ್ಲರೂ ಜನ್ಮದಿನದ ಶುಭಕೋರಿದ ಸಂದರ್ಭ...ಅಪ್ಪಾಜಿಯವರ ಅನುಭವ ನಮಗೆ ಪ್ರೇರಣೆ...ನಿಮ್ಮ ಆಶೀರ್ವಾದ ಸದಾ ನಮ್ಮೆಲ್ಲರ ಮೇಲೆ ಇರಲಿ.....
S S Mallikarjun 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun #ssworksforyou #shamanurshivashankarappa",2106,39,0,ಅಖಿಲ ಭಾರತ ವೀರಶೈವ ಮಹಾಸಭಾದ ಅಧ್ಯಕ್ಷರು ಹಾಗೂ ಹಿರಿಯ ಮತ್ತು ಮತ್ಸದ್ಧಿ ರಾಜಕಾರಣಿ ಶ್ರೀ ಶ್ಯಾಮನೂರು ಶಿವಶಂಕರಪ್ಪ ಅವರಿಗೆ ಹುಟ್ಟು ಹಬ್ಬದ ಶುಭಾಶಯಗಳು 🎂🎁 ದೇವರು ಉತ್ತಮ ಆರೋಗ್ಯವನ್ನು ಕೊಡಲೆಂದು ಪ್ರಾರ್ಥಿಸುತ್ತೇನೆ🎉💐,kn,"Happy birthday to the President of the All India Veerashaiva Mahasabha and a senior and respected politician, Shri Shyamnoor Shivashankarappa. I pray that God will grant him good health.",1.0,Praise
1295145272169719,"ನಮ್ಮ ಕುಟುಂಬದ ಹೆಮ್ಮೆಯ ಕರುಣಾಮೂರ್ತಿ..ಅಪ್ಪಾಜಿಯವರಿಗೆ‌ ಕುಟುಂಬದ ಸದಸ್ಯರೆಲ್ಲರೂ ಜನ್ಮದಿನದ ಶುಭಕೋರಿದ ಸಂದರ್ಭ...ಅಪ್ಪಾಜಿಯವರ ಅನುಭವ ನಮಗೆ ಪ್ರೇರಣೆ...ನಿಮ್ಮ ಆಶೀರ್ವಾದ ಸದಾ ನಮ್ಮೆಲ್ಲರ ಮೇಲೆ ಇರಲಿ.....
S S Mallikarjun 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun #ssworksforyou #shamanurshivashankarappa",2106,39,0,ಹಿರಿಯ ಜೀವ ಶಾಮನೂರು ಶಿವಶಂಕ್ರಪ್ಪ ಅವರಿಗೆ ಹುಟ್ಟು ಹಬ್ಬದ ಶುಭಾಶಯಗಳು 🙏🙏🙏,kn,Happy birthday to the elder Jiva Shamanur Shivashankrappa,1.0,Praise
1295145272169719,"ನಮ್ಮ ಕುಟುಂಬದ ಹೆಮ್ಮೆಯ ಕರುಣಾಮೂರ್ತಿ..ಅಪ್ಪಾಜಿಯವರಿಗೆ‌ ಕುಟುಂಬದ ಸದಸ್ಯರೆಲ್ಲರೂ ಜನ್ಮದಿನದ ಶುಭಕೋರಿದ ಸಂದರ್ಭ...ಅಪ್ಪಾಜಿಯವರ ಅನುಭವ ನಮಗೆ ಪ್ರೇರಣೆ...ನಿಮ್ಮ ಆಶೀರ್ವಾದ ಸದಾ ನಮ್ಮೆಲ್ಲರ ಮೇಲೆ ಇರಲಿ.....
S S Mallikarjun 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun #ssworksforyou #shamanurshivashankarappa",2106,39,0,"ರಾಜ್ಯದಲ್ಲಿ ಅತ್ಯಂತ ಹಿಂದುಳಿದ ಮುಸ್ಲಿಂ ಸಮುದಾಯದ ಉಪಜಾತಿಗಳಾದ ಪಿಂಜಾರ್ ನಧಾಪ್ ಮನ್ಸೂರಿ ದೂದೇಕುಲ ಸಮಾಜದ ಹಿತರಕ್ಷಣಾ ದೃಷ್ಟಿಯಿಂದ ರಾಜ್ಯ ಸರ್ಕಾರದಿಂದ ಹೆಚ್ಚಿನ ಪ್ರಮಾಣದಲ್ಲಿ ಅನುದಾನವನ್ನು ನೀಡಿ ಅಬಿವೃದ್ಧಿ ನಿಗಮವನ್ನು ಸ್ಥಾಪಿಸಿ ಈ ಸಮಾಜದ ಜನರ ಅಭ್ಯುದಯಕ್ಕೆ ಸರ್ಕಾರ ಸಹಾಯ ಸಹಕಾರ ನೀಡಬೇಕೆಂದು ಮನವಿ
#ಹುಸೇನ್_ಸಾಬ್_ಮತ್ತಿ.
ರಾಜ್ಯ ಜಂಟಿ ಕಾರ್ಯದರ್ಶಿ
ಕರ್ನಾಟಕ ಪ್ರದೇಶ ಕಾಂಗ್ರೆಸ್ ಸಮಿತಿ ಕಾರ್ಮಿಕ ವಿಭಾಗ ಬೆಂಗಳೂರು    ಹಾಗೂ
ರಾಜ್ಯದ ಮುಖಂಡರು 
ಅಖಿಲ ಕರ್ನಾಟಕ ಪಿಂಜಾರ್ ನಧಾಪ್ ಸಮಾಜದ ಹಿತರಕ್ಷಣಾ ವೇದಿಕೆ ಬೆಂಗಳೂರು",kn,"Hussain_Saab_Matti, the state joint secretary of Karnataka Pradesh Congress Committee, Labour Division, Bangalore and state leaders, have appealed to the state government to provide a large amount of grant from the state government to protect the interests of the Pinjar Nadhap Mansuri Dudekula community, the most backward Muslim community in the state, and to establish a development corporation for the welfare of the people of this community. All Karnataka Pinjar Nadhap Samajada Hitrakshan Vedike, Bangalore",0.0,Infrastructure
1295145272169719,"ನಮ್ಮ ಕುಟುಂಬದ ಹೆಮ್ಮೆಯ ಕರುಣಾಮೂರ್ತಿ..ಅಪ್ಪಾಜಿಯವರಿಗೆ‌ ಕುಟುಂಬದ ಸದಸ್ಯರೆಲ್ಲರೂ ಜನ್ಮದಿನದ ಶುಭಕೋರಿದ ಸಂದರ್ಭ...ಅಪ್ಪಾಜಿಯವರ ಅನುಭವ ನಮಗೆ ಪ್ರೇರಣೆ...ನಿಮ್ಮ ಆಶೀರ್ವಾದ ಸದಾ ನಮ್ಮೆಲ್ಲರ ಮೇಲೆ ಇರಲಿ.....
S S Mallikarjun 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun #ssworksforyou #shamanurshivashankarappa",2106,39,0,ದೇವರು ಇನ್ನು ಹೆಚ್ಚು ಅರೋಗ್ಯ ಆಯಸ್ಸು ಕಲ್ಪಿಸಲಿ.,kn,May God grant you more health and longevity.,1.0,Healthcare
1293730995644480,"ಎಸ್ ಎಸ್ ಜನಕಲ್ಯಾಣ ಟ್ರಸ್ಟ್ ಮೂಲಕ ಕರ್ನಾಟಕದಾದ್ಯಂತ ವಿದ್ಯಾರ್ಥಿವೇತನ ನೀಡಲಾಗುತ್ತಿದೆ.ಪ್ರತಿಭಾವಂತ ವಿದ್ಯಾರ್ಥಿಗಳು ಈ ಸೌಲಭ್ಯ ಪಡೆಯಬಹುದಾಗಿದೆ.
#NammaPrabha #MPOfDavangere",553,9,0,Great work madam👍... we proud of our MP madam of DVG district👌,en,Great work madam... we proud of our MP madam of DVG district,1.0,Praise
1293730995644480,"ಎಸ್ ಎಸ್ ಜನಕಲ್ಯಾಣ ಟ್ರಸ್ಟ್ ಮೂಲಕ ಕರ್ನಾಟಕದಾದ್ಯಂತ ವಿದ್ಯಾರ್ಥಿವೇತನ ನೀಡಲಾಗುತ್ತಿದೆ.ಪ್ರತಿಭಾವಂತ ವಿದ್ಯಾರ್ಥಿಗಳು ಈ ಸೌಲಭ್ಯ ಪಡೆಯಬಹುದಾಗಿದೆ.
#NammaPrabha #MPOfDavangere",553,9,0,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,en,,,
1293730995644480,"ಎಸ್ ಎಸ್ ಜನಕಲ್ಯಾಣ ಟ್ರಸ್ಟ್ ಮೂಲಕ ಕರ್ನಾಟಕದಾದ್ಯಂತ ವಿದ್ಯಾರ್ಥಿವೇತನ ನೀಡಲಾಗುತ್ತಿದೆ.ಪ್ರತಿಭಾವಂತ ವಿದ್ಯಾರ್ಥಿಗಳು ಈ ಸೌಲಭ್ಯ ಪಡೆಯಬಹುದಾಗಿದೆ.
#NammaPrabha #MPOfDavangere",553,9,0,ಗುಡ್ ವರ್ಕ್ ಮೇಡಂ,kn,"Good work, madam.",1.0,Praise
